issueID,issuer,name1,typeID,typeShort,typeLong,expmat
11195,2067165,"International Housewares Retail Company Limited",0,O,"Ordinary shares",NULL
5616,56342,"International Mining Machinery Holdings Limited",0,O,"Ordinary shares",NULL
33446,27898236,"Interra Acquisition Corporation",7,A,A-share,NULL
33447,27898236,"Interra Acquisition Corporation",1,Wrnt,Warrant,NULL
4829,38579,"Intime Retail (Group) Company Limited",0,O,"Ordinary shares",NULL
26672,12658400,"Intron Technology Holdings Limited",0,O,"Ordinary shares",NULL
36129,33026489,"Invesco QQQ Trust",10,Unit,Unit,NULL
36130,33026489,"Invesco QQQ Trust",10,Unit,Unit,NULL
36131,33026489,"Invesco QQQ Trust",10,Unit,Unit,NULL
6370,61708,"InvesTech Holdings Limited",0,O,"Ordinary shares",NULL
4521,23250,"IPE GROUP LIMITED",0,O,"Ordinary shares",NULL
6227,60999,"IRC LIMITED",0,O,"Ordinary shares",NULL
4546,23854,"IRICO Group New Energy Company Limited",6,H,H-share,NULL
22285,2609031,"ISDN HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
32419,27371510,"iShares China Government Bond ETF",10,Unit,Unit,NULL
32420,27371510,"iShares China Government Bond ETF",10,Unit,Unit,NULL
32421,27371510,"iShares China Government Bond ETF",10,Unit,Unit,NULL
5560,55877,"iShares Core CSI 300 Index ETF",10,Unit,Unit,NULL
23118,55877,"iShares Core CSI 300 Index ETF",10,Unit,Unit,NULL
23119,55877,"iShares Core CSI 300 Index ETF",10,Unit,Unit,NULL
21933,2660225,"iShares Core Hang Seng Index ETF",10,Unit,Unit,NULL
21934,2660225,"iShares Core Hang Seng Index ETF",10,Unit,Unit,NULL
21935,2660225,"iShares Core Hang Seng Index ETF",10,Unit,Unit,NULL
20526,2595794,"iShares Core KOSPI 200 Index ETF",10,Unit,Unit,NULL
20527,2595794,"iShares Core KOSPI 200 Index ETF",10,Unit,Unit,NULL
20528,2595794,"iShares Core KOSPI 200 Index ETF",10,Unit,Unit,NULL
21542,51898,"iShares Core MSCI AC Asia ex Japan Index ETF",10,Unit,Unit,NULL
21543,51898,"iShares Core MSCI AC Asia ex Japan Index ETF",10,Unit,Unit,NULL
5376,51898,"iShares Core MSCI AC Asia ex Japan Index ETF",10,Unit,Unit,NULL
5294,51818,"iShares Core MSCI China Index ETF",10,Unit,Unit,NULL
31926,51818,"iShares Core MSCI China Index ETF",10,Unit,Unit,NULL
20529,2595795,"iShares Core MSCI Taiwan Index ETF",10,Unit,Unit,NULL
20530,2595795,"iShares Core MSCI Taiwan Index ETF",10,Unit,Unit,NULL
20531,2595795,"iShares Core MSCI Taiwan Index ETF",10,Unit,Unit,NULL
21544,51750,"iShares Core SENSEX India Index ETF",10,Unit,Unit,NULL
21545,51750,"iShares Core SENSEX India Index ETF",10,Unit,Unit,NULL
5282,51750,"iShares Core SENSEX India Index ETF",10,Unit,Unit,NULL
5563,55880,"iShares CSI A-Share Financials Index ETF",10,Unit,Unit,NULL
20532,2595796,"iShares DAX Index ETF",10,Unit,Unit,NULL
20533,2595796,"iShares DAX Index ETF",10,Unit,Unit,NULL
20534,2595796,"iShares DAX Index ETF",10,Unit,Unit,NULL
20535,2595797,"iShares EURO STOXX 50 Index ETF",10,Unit,Unit,NULL
20536,2595797,"iShares EURO STOXX 50 Index ETF",10,Unit,Unit,NULL
20537,2595797,"iShares EURO STOXX 50 Index ETF",10,Unit,Unit,NULL
20538,2595798,"iShares FTSE 100 Index ETF",10,Unit,Unit,NULL
20539,2595798,"iShares FTSE 100 Index ETF",10,Unit,Unit,NULL
20540,2595798,"iShares FTSE 100 Index ETF",10,Unit,Unit,NULL
25065,51813,"iShares FTSE China A50 ETF",10,Unit,Unit,NULL
5289,51813,"iShares FTSE China A50 ETF",10,Unit,Unit,NULL
29691,25125097,"iShares Hang Seng TECH ETF",10,Unit,Unit,NULL
29692,25125097,"iShares Hang Seng TECH ETF",10,Unit,Unit,NULL
18989,2531138,"iShares MSCI China A International Index ETF",10,Unit,Unit,NULL
18990,2531138,"iShares MSCI China A International Index ETF",10,Unit,Unit,NULL
5379,51901,"iShares MSCI Emerging Asia Index ETF",10,Unit,Unit,NULL
29525,24864593,"iShares MSCI Emerging Markets ETF",10,Unit,Unit,NULL
29527,24864593,"iShares MSCI Emerging Markets ETF",10,Unit,Unit,NULL
5737,56481,"iShares MSCI South Korea Capped ETF",10,Unit,Unit,NULL
5738,56482,"iShares MSCI Taiwan ETF",10,Unit,Unit,NULL
20541,2595799,"iShares NASDAQ 100 Index ETF",10,Unit,Unit,NULL
20542,2595799,"iShares NASDAQ 100 Index ETF",10,Unit,Unit,NULL
20543,2595799,"iShares NASDAQ 100 Index ETF",10,Unit,Unit,NULL
32422,27371532,"iShares Short Duration China Policy Bank Bond ETF",10,Unit,Unit,NULL
32423,27371532,"iShares Short Duration China Policy Bank Bond ETF",10,Unit,Unit,NULL
32424,27371532,"iShares Short Duration China Policy Bank Bond ETF",10,Unit,Unit,NULL
25823,11799981,"ISP Global Limited",0,O,"Ordinary shares",NULL
3421,18142,"ISP Holdings Limited (BM)",0,O,"Ordinary shares",NULL
5029,2507,"ITC Properties Group Limited",1,Wrnt,Warrant,2010-02-06
307,2507,"ITC Properties Group Limited",0,O,"Ordinary shares",NULL
2921,13085,"ITE (HOLDINGS) LIMITED",0,O,"Ordinary shares",NULL
28208,7109379,"IVD Medical Holding Limited",0,O,"Ordinary shares",NULL
28440,15059976,"IWS Group Holdings Limited",0,O,"Ordinary shares",NULL
34594,28105583,"J&T Global Express Limited",8,B,B-share,NULL
30247,25385391,"JACOBIO PHARMACEUTICALS GROUP CO., LTD.",0,O,"Ordinary shares",NULL
21176,2552318,"Jacobson Pharma Corporation Limited",0,O,"Ordinary shares",NULL
21442,2549036,"Janco Holdings Limited",0,O,"Ordinary shares",NULL
2695,11949,"Japan Kyosei Group Company Limited",0,O,"Ordinary shares",NULL
27925,17132477,"JBB BUILDERS INTERNATIONAL LIMITED",0,O,"Ordinary shares",NULL
30512,24282008,"JBM (Healthcare) Limited",0,O,"Ordinary shares",NULL
30119,25296105,"JD Health International Inc.",0,O,"Ordinary shares",NULL
34315,25296105,"JD Health International Inc.",0,O,"Ordinary shares",NULL
31184,26431214,"JD Logistics, Inc.",0,O,"Ordinary shares",NULL
34316,22146839,"JD.com, Inc.",7,A,A-share,NULL
26818,22146839,"JD.com, Inc.",7,A,A-share,NULL
33495,26875795,"Jenscare Scientific Co., Ltd.",6,H,H-share,NULL
34088,27092820,"JF SmartInvest Holdings Ltd",0,O,"Ordinary shares",NULL
28062,22459561,"JH Educational Technology INC.",0,O,"Ordinary shares",NULL
12495,2248873,"Jia Yao Holdings Limited",0,O,"Ordinary shares",NULL
28899,12191263,"JiaChen Holding Group Limited",0,O,"Ordinary shares",NULL
2928,13386,"Jiading International Group Holdings Limited",0,O,"Ordinary shares",NULL
4861,39476,"Jiahua Stores Holdings Limited",0,O,"Ordinary shares",NULL
3364,15206,"JIAN EPAYMENT SYSTEMS LIMITED",0,O,"Ordinary shares",NULL
2815,12519,"Jiande International Holdings Limited",0,O,"Ordinary shares",NULL
9244,152790,"Jiangnan Group Limited",0,O,"Ordinary shares",NULL
1106,4881,"Jiangsu Expressway Company Limited",6,H,H-share,NULL
35915,31536907,"Jiangsu Guofu Hydrogen Energy Equipment Co., Ltd.",6,H,H-share,NULL
36240,30220291,"JIANGSU HORIZON CHAIN SUPERMARKET COMPANY LIMITED",6,H,H-share,NULL
26138,12102906,"Jiangsu Innovative Ecological New Materials Limited",0,O,"Ordinary shares",NULL
35863,28826544,"Jiangsu Lopal Tech. Co., Ltd.",6,H,H-share,NULL
2949,13555,"Jiangsu NandaSoft Technology Company Limited",6,H,H-share,NULL
32930,27065184,"Jiangsu Recbio Technology Co., Ltd.",6,H,H-share,NULL
36277,32197045,"Jiangsu Zenergy Battery Technologies Group Co., Ltd.",6,H,H-share,NULL
26591,12617807,"JIANGXI BANK CO., LTD.",6,H,H-share,NULL
1107,4882,"Jiangxi Copper Company Limited",6,H,H-share,NULL
35272,30030616,"Jiangxi Rimag Group Co., Ltd.",6,H,H-share,NULL
29063,24142992,"JIANZHONG CONSTRUCTION DEVELOPMENT LIMITED",0,O,"Ordinary shares",NULL
12774,2275072,"Jiashili Group Limited",0,O,"Ordinary shares",NULL
29430,23979732,"JiaXing Gas Group Co., Ltd.",6,H,H-share,NULL
19130,2449248,"Jiayuan International Group Limited",0,O,"Ordinary shares",NULL
29831,24855630,"Jiayuan Services Holdings Limited",0,O,"Ordinary shares",NULL
22326,2537294,"Jilin Jiutai Rural Commercial Bank Corporation Limited",6,H,H-share,NULL
28437,23332568,"Jilin Province Chuncheng Heating Company Limited",6,H,H-share,NULL
3069,14234,"JILIN PROVINCE HUINAN CHANGLONG BIO-PHARMACY COMPANY LIMITED",6,H,H-share,NULL
4747,34308,"Jilin Qifeng Chemical Fiber Co., Ltd.",6,H,H-share,NULL
20189,2401314,"Jimu Group Limited",0,O,"Ordinary shares",NULL
20854,2481314,"JIN MI FANG GROUP HOLDINGS LIMITED (KY)",0,O,"Ordinary shares",NULL
2951,13614,"Jinchuan Group International Resources Co. Ltd",0,O,"Ordinary shares",NULL
11428,2139296,"JINGRUI HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
1109,1452,"JINGWEI TEXTILE MACHINERY COMPANY LIMITED",6,H,H-share,NULL
25302,12085826,"Jinhai Medical Technology Limited",0,O,"Ordinary shares",NULL
1110,2677,"JINHUI HOLDINGS COMPANY LIMITED",0,O,"Ordinary shares",NULL
29992,24855638,"Jinke Smart Services Group Co., Ltd.",6,H,H-share,NULL
12473,2257909,"Jinmao (China) Hotel Investments and Management Limited",0,O,"Ordinary shares",NULL
32847,25125143,"Jinmao Property Services Co., Limited",0,O,"Ordinary shares",NULL
28219,22870314,"JINSHANG BANK CO., LTD.",6,H,H-share,NULL
4605,27498,"Jintai Energy Holdings Limited",0,O,"Ordinary shares",NULL
28133,22663770,"Jinxin Fertility Group Limited",0,O,"Ordinary shares",NULL
13792,2245256,"Jisheng Group Holdings Limited",0,O,"Ordinary shares",NULL
3616,21651,"Jiu Rong Holdings Limited",0,O,"Ordinary shares",NULL
30656,23024302,"Jiujiuwang Food International Limited",0,O,"Ordinary shares",NULL
28822,23411314,"Jiumaojiu International Holdings Limited",0,O,"Ordinary shares",NULL
16661,2441119,"Jiyi Holdings Limited",0,O,"Ordinary shares",NULL
32721,23412909,"JL MAG RARE-EARTH CO., LTD.",6,H,H-share,NULL
26287,11788627,"JLogo Holdings Limited",0,O,"Ordinary shares",NULL
21637,2601284,"JNBY Design Limited",0,O,"Ordinary shares",NULL
46,632,"JOHNSON ELECTRIC HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
30615,25320623,"JOINN LABORATORIES (CHINA) CO., LTD.",6,H,H-share,NULL
4599,27037,"Jolimark Holdings Limited",0,O,"Ordinary shares",NULL
144,1565,"Joy City Property Limited",0,O,"Ordinary shares",NULL
29679,23316924,"Joy Spreader Group Inc.",0,O,"Ordinary shares",NULL
129,23134043,"Joyce Boutique Group Limited",0,O,"Ordinary shares",NULL
28548,23228065,"JS Global Lifestyle Company Limited",0,O,"Ordinary shares",NULL
25810,2362838,"JTF International Holdings Limited",0,O,"Ordinary shares",NULL
4665,30381,"JU TENG INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
13699,30381,"JU TENG INTERNATIONAL HOLDINGS LIMITED",1,Wrnt,Warrant,2016-10-14
18471,2483242,"JUJIANG CONSTRUCTION GROUP CO., LTD.",6,H,H-share,NULL
28678,2131209,"Justin Allen Holdings Limited",0,O,"Ordinary shares",NULL
4767,36155,"Jutal Offshore Oil Services Limited",0,O,"Ordinary shares",NULL
29881,25015604,"JW (Cayman) Therapeutics Co. Ltd",0,O,"Ordinary shares",NULL
23187,2574820,"JX ENERGY LTD.",0,O,"Ordinary shares",NULL
33597,27322501,"JY GAS LIMITED",0,O,"Ordinary shares",NULL
28718,22522962,"JY Grandmark Holdings Limited",0,O,"Ordinary shares",NULL
1111,4884,"K & P INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
34749,28828142,"K Cash Corporation Limited",0,O,"Ordinary shares",NULL
22093,2538775,"K W Nelson Interior Design and Contracting Group Limited",0,O,"Ordinary shares",NULL
19305,2474094,"K. H. Group Holdings Limited",0,O,"Ordinary shares",NULL
1113,1893,"K. WAH INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
27681,20808146,"K2 F&B Holdings Limited",0,O,"Ordinary shares",NULL
4876,39981,"Ka Shui International Holdings Limited",0,O,"Ordinary shares",NULL
1115,619,"KADER HOLDINGS COMPANY LIMITED",0,O,"Ordinary shares",NULL
20578,2492946,"Kafelaku Coffee Holding Limited",0,O,"Ordinary shares",NULL
1300,5007,"Kai Yuan Holdings Limited",0,O,"Ordinary shares",NULL
6067,58973,"Kaisa Capital Investment Holdings Limited",0,O,"Ordinary shares",NULL
5511,54995,"Kaisa Group Holdings Ltd.",0,O,"Ordinary shares",NULL
913,4612,"Kaisa Health Group Holdings Limited",0,O,"Ordinary shares",NULL
27320,18082986,"Kaisa Prosperity Holdings Limited",0,O,"Ordinary shares",NULL
3464,18358,"Kaisun Holdings Limited",0,O,"Ordinary shares",NULL
4348,22373,"KAM HING INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
12518,2139291,"Kangda International Environmental Company Limited",0,O,"Ordinary shares",NULL
29350,24414630,"Kangji Medical Holdings Limited",0,O,"Ordinary shares",NULL
27230,12782400,"KangLi International Holdings Limited",0,O,"Ordinary shares",NULL
31509,25420479,"Kangqiao Service Group Limited",0,O,"Ordinary shares",NULL
54,839,"KANTONE HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
5009,839,"KANTONE HOLDINGS LIMITED",1,Wrnt,Warrant,2009-01-08
33864,28783157,"KANZHUN LIMITED",7,A,A-share,NULL
304,2471,"KARRIE INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
4658,30078,"KASEN INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
28031,22103107,"Kato (Hong Kong) Holdings Limited",0,O,"Ordinary shares",NULL
6986,66880,"KAZ MINERALS LIMITED",0,O,"Ordinary shares",NULL
30517,25683709,"KE Holdings Inc.",7,A,A-share,NULL
102,1113,"KECK SENG INVESTMENTS (HONG KONG) LIMITED",0,O,"Ordinary shares",NULL
19075,2411085,"Keen Ocean International Holding Limited",0,O,"Ordinary shares",NULL
34416,27751498,"Keep Inc.",0,O,"Ordinary shares",NULL
28209,20751247,"Kelfred Holdings Limited",0,O,"Ordinary shares",NULL
363,809,"KERRY PROPERTIES LIMITED",0,O,"Ordinary shares",NULL
31489,26813487,"Keymed Biosciences Inc.",0,O,"Ordinary shares",NULL
2988,14072,"KEYNE LTD",0,O,"Ordinary shares",NULL
9860,153131,"KFM Kingdom Holdings Limited",0,O,"Ordinary shares",NULL
28149,22194346,"Khoon Group Limited",0,O,"Ordinary shares",NULL
25213,2613624,"Kiddieland International Limited",0,O,"Ordinary shares",NULL
25403,11208514,"Kidsland International Holdings Limited",0,O,"Ordinary shares",NULL
29059,23984817,"Kidztech Holdings Limited",0,O,"Ordinary shares",NULL
28207,22701531,"Kimou Environmental Holding Limited (KY)",0,O,"Ordinary shares",NULL
25506,11783280,"Kin Pang Holdings Limited",0,O,"Ordinary shares",NULL
24980,2596581,"Kin Shing Holdings Limited",0,O,"Ordinary shares",NULL
319,2593,"KIN YAT HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
31518,25611085,"Kindstar Globalgene Technology, Inc.",0,O,"Ordinary shares",NULL
26681,13903189,"KINERGY CORPORATION LTD.",0,O,"Ordinary shares",NULL
9154,153299,"Kinetic Development Group Limited",0,O,"Ordinary shares",NULL
26673,2693654,"Kinetix Systems Holdings Limited",0,O,"Ordinary shares",NULL
626,431,"KING FOOK HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
3322,15854,"King International Investment Limited (KY)",0,O,"Ordinary shares",NULL
26787,12495478,"King Of Catering (Global) Holdings Ltd.",0,O,"Ordinary shares",NULL
1259,4981,"KING STONE ENERGY GROUP LIMITED",0,O,"Ordinary shares",NULL
13348,2361679,"King's Flair International (Holdings) Limited",0,O,"Ordinary shares",NULL
28142,22089727,"King's Stone Holdings Group Limited",0,O,"Ordinary shares",NULL
5953,2474,"Kingboard Holdings Limited",1,Wrnt,Warrant,2012-10-31
923,2474,"Kingboard Holdings Limited",0,O,"Ordinary shares",NULL
4787,36948,"Kingboard Laminates Holdings Limited",0,O,"Ordinary shares",NULL
2901,13032,"KINGDEE INTERNATIONAL SOFTWARE GROUP COMPANY LIMITED",0,O,"Ordinary shares",NULL
4792,37072,"Kingdom Holdings Limited (KY)",0,O,"Ordinary shares",NULL
9733,152971,"Kingkey Financial International (Holdings) Limited",0,O,"Ordinary shares",NULL
22091,2550678,"Kingland Group Holdings Limited",0,O,"Ordinary shares",NULL
267,2288,"KINGMAKER FOOTWEAR HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
26334,12071140,"KINGSLEY EDUGROUP LIMITED",0,O,"Ordinary shares",NULL
29339,24698890,"Kingsoft Cloud Holdings Limited",0,O,"Ordinary shares",NULL
4917,41236,"Kingsoft Corporation Limited",0,O,"Ordinary shares",NULL
5006,4977,"Kingston Financial Group Limited",1,Wrnt,Warrant,2010-06-10
1254,4977,"Kingston Financial Group Limited",0,O,"Ordinary shares",NULL
2933,13475,"Kingwell Group Limited",0,O,"Ordinary shares",NULL
6034,58592,"Kingwisoft Technology Group Company Limited (KY)",0,O,"Ordinary shares",NULL
6405,62098,"Kingworld Medicines Group Limited",0,O,"Ordinary shares",NULL
29241,22080494,"Kintor Pharmaceutical Limited",0,O,"Ordinary shares",NULL
3351,14843,"Kirin Group Holdings Limited",0,O,"Ordinary shares",NULL
11561,146201,"KLN Logistics Group Limited (BM)",0,O,"Ordinary shares",NULL
25286,11550561,"KML Technology Group Limited",0,O,"Ordinary shares",NULL
27665,11785496,"KNT Holdings Limited",0,O,"Ordinary shares",NULL
3314,17673,"Ko Yo Chemical (Group) Limited",0,O,"Ordinary shares",NULL
3395,16831,"KOALA Financial Group Limited",0,O,"Ordinary shares",NULL
11282,1965646,"Kong Shum Smart Management Group (Holdings) Limited (KY)",0,O,"Ordinary shares",NULL
1336,1448,"KONG SUN HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
7312,135758,"Kontafarma China Holdings Limited",0,O,"Ordinary shares",NULL
26970,12748144,"KOS International Holdings Limited",0,O,"Ordinary shares",NULL
1121,446,"KOWLOON DEVELOPMENT COMPANY LIMITED",0,O,"Ordinary shares",NULL
16178,2441116,"KPa-BM Holdings Limited",0,O,"Ordinary shares",NULL
14600,2399744,"KPM Holding Limited",0,O,"Ordinary shares",NULL
32995,28135995,"KRP Development Holdings Limited",0,O,"Ordinary shares",NULL
30520,25607249,"Kuaishou Technology",8,B,B-share,NULL
34296,25607249,"Kuaishou Technology",8,B,B-share,NULL
314,2538,"KuangChi Science Limited",0,O,"Ordinary shares",NULL
229,1972,"KUNLUN ENERGY COMPANY LIMITED",0,O,"Ordinary shares",NULL
24070,2564163,"Kunming Dianchi Water Treatment Co., Ltd.",6,H,H-share,NULL
13679,2012333,"Kwan On Holdings Limited",0,O,"Ordinary shares",NULL
28817,22447793,"Kwan Yong Holdings Limited",0,O,"Ordinary shares",NULL
4878,40047,"KWG Group Holdings Limited",0,O,"Ordinary shares",NULL
29774,24703872,"KWG Living Group Holdings Limited",0,O,"Ordinary shares",NULL
21378,2602621,"KWONG MAN KEE GROUP LIMITED",0,O,"Ordinary shares",NULL
1126,4894,"KWOON CHUNG BUS HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
28842,22952007,"Kwung's Aroma Holdings Limited",0,O,"Ordinary shares",NULL
5952,57686,"L'Occitane International S.A.",0,O,"Ordinary shares",NULL
4778,36501,"L.K. Technology Holdings Limited",0,O,"Ordinary shares",NULL
7198,134127,"Labixiaoxin Snacks Group Limited",0,O,"Ordinary shares",NULL
34364,28388911,"Laekna, Inc.",0,O,"Ordinary shares",NULL
1127,4895,"LAI FUNG HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
24305,2558665,"Lai Group Holding Company Limited",0,O,"Ordinary shares",NULL
22607,2618917,"Lai Si Enterprise Holding Limited",0,O,"Ordinary shares",NULL
125,1488,"LAI SUN DEVELOPMENT COMPANY LIMITED",0,O,"Ordinary shares",NULL
128,1491,"LAI SUN GARMENT (INTERNATIONAL) LIMITED",0,O,"Ordinary shares",NULL
3359,16185,"Lajin Entertainment Network Group Limited",0,O,"Ordinary shares",NULL
1128,2116,"LAM SOON (HONG KONG) LIMITED",0,O,"Ordinary shares",NULL
1260,4725,"Lamtex Holdings Limited",0,O,"Ordinary shares",NULL
29806,22148812,"Landrich Holding Limited",0,O,"Ordinary shares",NULL
31487,25678276,"Landsea Green Life Service Company Limited",0,O,"Ordinary shares",NULL
1064,4849,"Landsea Green Management Limited",0,O,"Ordinary shares",NULL
10826,2024809,"Langham Hospitality Investments Limited",0,O,"Ordinary shares",NULL
5955,57702,"Lansen Pharmaceutical Holdings Limited",0,O,"Ordinary shares",NULL
16124,2432522,"Lanzhou Zhuangyuan Pasture Co., Ltd.",6,H,H-share,NULL
35355,30804283,"Laopu Gold Co., Ltd.",6,H,H-share,NULL
15947,2421388,"Lap Kei Engineering (Holdings) Limited",0,O,"Ordinary shares",NULL
25086,2629830,"Lapco Holdings Limited",0,O,"Ordinary shares",NULL
5432,51968,"Larry Jewelry International Company Limited",0,O,"Ordinary shares",NULL
3378,18161,"LAUNCH TECH COMPANY LIMITED",6,H,H-share,NULL
34522,28765891,"LC Logistics, Inc.",0,O,"Ordinary shares",NULL
1131,4898,"LE SAUNDA HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
29547,24693196,"Leader Education Limited (KY)",0,O,"Ordinary shares",NULL
30120,23819636,"Leading Holdings Group Limited",0,O,"Ordinary shares",NULL
3410,18179,"Leadway Technology Investment Group Limited",0,O,"Ordinary shares",NULL
3149,15855,"Lee & Man Chemical Company Limited",0,O,"Ordinary shares",NULL
3423,18194,"LEE & MAN PAPER MANUFACTURING LIMITED",0,O,"Ordinary shares",NULL
71,426,"LEE HING DEVELOPMENT LIMITED",0,O,"Ordinary shares",NULL
4773,36269,"Lee Kee Holdings Limited",0,O,"Ordinary shares",NULL
3376,17032,"LEE'S PHARMACEUTICAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
3432,18202,"LEEPORT (HOLDINGS) LIMITED",0,O,"Ordinary shares",NULL
26886,15973017,"Left Field Printing Group Limited",0,O,"Ordinary shares",NULL
14245,2401309,"Legend Holdings Corporation",6,H,H-share,NULL
7021,67269,"Legend Strategy International Holdings Group Company Limited",0,O,"Ordinary shares",NULL
2899,12996,"Legend Upstar Holdings Limited (KY)",0,O,"Ordinary shares",NULL
12850,2313502,"Legendary Education Group Limited",0,O,"Ordinary shares",NULL
30429,21359486,"Legion Consortium Limited",0,O,"Ordinary shares",NULL
1135,4902,"LEI SHING HONG LIMITED",0,O,"Ordinary shares",NULL
1134,4901,"LENOVO GROUP LIMITED",0,O,"Ordinary shares",NULL
34301,4901,"LENOVO GROUP LIMITED",0,O,"Ordinary shares",NULL
6372,61724,"Leoch International Technology Limited",0,O,"Ordinary shares",NULL
32822,26470191,"Lepu Biopharma Co., Ltd.",6,H,H-share,NULL
33586,27147661,"LEPU ScienTech Medical Technology (Shanghai) Co., Ltd.",6,H,H-share,NULL
1997,7889,"Lerado Financial Group Company Limited",0,O,"Ordinary shares",NULL
227,1963,"Lerthai Group Limited",0,O,"Ordinary shares",NULL
35042,28105584,"Lesi Group Limited",0,O,"Ordinary shares",NULL
4822,38286,"LET Group Holdings Limited",0,O,"Ordinary shares",NULL
28614,22953670,"Lever Style Corporation",0,O,"Ordinary shares",NULL
6540,63345,"Leyou Technologies Holdings Limited",0,O,"Ordinary shares",NULL
28407,22948828,"LFG Investment Holdings Limited",0,O,"Ordinary shares",NULL
26465,11788628,"LH GROUP LIMITED (KY)",0,O,"Ordinary shares",NULL
25682,11764162,"LHN LIMITED",0,O,"Ordinary shares",NULL
1137,362,"LI & FUNG LIMITED",0,O,"Ordinary shares",NULL
30788,26455317,"Li Auto Inc.",7,A,A-share,NULL
34314,21363,"LI NING COMPANY LIMITED",0,O,"Ordinary shares",NULL
3607,21363,"LI NING COMPANY LIMITED",0,O,"Ordinary shares",NULL
3435,18205,"LIANHUA SUPERMARKET HOLDINGS COMPANY LIMITED",6,H,H-share,NULL
35092,30187771,"Lianlian DigiTech Co., Ltd.",6,H,H-share,NULL
4733,34182,"Liaoning Port Co., Ltd.",6,H,H-share,NULL
20796,2400434,"Life Concepts Holdings Limited (KY)",0,O,"Ordinary shares",NULL
20607,2568676,"Lifestyle China Group Limited",0,O,"Ordinary shares",NULL
3553,20816,"LIFESTYLE INTERNATIONAL HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
7165,133242,"LifeTech Scientific Corporation",0,O,"Ordinary shares",NULL
13059,2276340,"Linekong Interactive Group Co., Ltd.",0,O,"Ordinary shares",NULL
31510,25607290,"Ling Yue Services Group Limited",0,O,"Ordinary shares",NULL
25629,2706956,"Ling Yui Holdings Limited",0,O,"Ordinary shares",NULL
4697,31692,"Lingbao Gold Group Company Ltd.",6,H,H-share,NULL
12562,2111467,"Link Holdings Limited (KY)",0,O,"Ordinary shares",NULL
4685,24834,"Link Real Estate Investment Trust",10,Unit,Unit,NULL
30842,25634580,"Linklogis Inc.",8,B,B-share,NULL
33318,27290619,"Linmon Media Limited",0,O,"Ordinary shares",NULL
25203,11208516,"Linocraft Holdings Limited",0,O,"Ordinary shares",NULL
7017,67246,"Lion Rock Group Limited",0,O,"Ordinary shares",NULL
159,1672,"LIPPO CHINA RESOURCES LIMITED",0,O,"Ordinary shares",NULL
160,356,"LIPPO LIMITED (HK)",0,O,"Ordinary shares",NULL
5016,356,"LIPPO LIMITED (HK)",1,Wrnt,Warrant,2011-07-04
9788,1950954,"Lippo Select HK & Mainland Property ETF",10,Unit,Unit,NULL
404,3144,"Lisi Group (Holdings) Limited (BM)",0,O,"Ordinary shares",NULL
29292,23809162,"LITIAN PICTURES HOLDINGS LIMITED",0,O,"Ordinary shares",NULL
4991,45647,"Little Sheep Group Limited",0,O,"Ordinary shares",NULL
5075,48498,"Litu Holdings Limited (KY)",0,O,"Ordinary shares",NULL
151,765,"LIU CHONG HING INVESTMENT LIMITED",0,O,"Ordinary shares",NULL
11715,21823,"Livzon Pharmaceutical Group Inc.",6,H,H-share,NULL
12697,2194053,"Loco Hong Kong Holdings Limited",0,O,"Ordinary shares",NULL
11623,2164145,"Logan Group Company Limited",0,O,"Ordinary shares",NULL
34083,27593471,"Logory Logistics Technology Co., Ltd.",6,H,H-share,NULL
5015,11418,"Long Success International (Holdings) Limited",1,Wrnt,Warrant,2009-01-30
2627,11418,"Long Success International (Holdings) Limited",0,O,"Ordinary shares",NULL
3253,16618,"Long Well International Holdings Limited",0,O,"Ordinary shares",NULL
4326,16618,"Long Well International Holdings Limited",1,Wrnt,Warrant,2007-10-31
5041,16618,"Long Well International Holdings Limited",1,Wrnt,Warrant,2011-10-20
5480,53913,"Longfor Group Holdings Limited",0,O,"Ordinary shares",NULL
6317,61364,"Longhui International Holdings Limited",0,O,"Ordinary shares",NULL
3450,17027,"Longrun Tea Group Company Limited",0,O,"Ordinary shares",NULL
4663,30350,"Lonking Holdings Limited",0,O,"Ordinary shares",NULL
4888,40339,"Lotte Mart China Co., Ltd.",0,O,"Ordinary shares",NULL
